ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
3830,Participating in a seminar,,,2024-03-18,,Employment and earnings,1383,Mark Tami,Participating in a seminar,,,False,Eden Partners,False,False,,"50 Broadway, London SW1H 0RG",,https://interests-api.parliament.uk/api/v1/Interests/3830,,,,,,
3835,Royalties for books,,,2024-03-18,,Employment and earnings,4479,Nick Thomas-Symonds,Royalties for books,,,False,The Wylie Agency (UK) Ltd,False,False,,"17 Bedford Square, London WC1B 3JA",,https://interests-api.parliament.uk/api/v1/Interests/3835,,,,,,
4959,Director,,2013-09-07,2024-03-18,2015-07-07,Employment and earnings,1576,Mark Pritchard,Director,,,False,MAP Advisory Ltd,False,False,,"c/o Gallaghers, 2nd Floor, 69/85 Tabernacle Street, London EC2A 4RR",,https://interests-api.parliament.uk/api/v1/Interests/4959,2022-04-25,,,,,
4181,Legal services,,,2024-03-18,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,CMS Holborn Asia,False,False,,"Holborn Law LLC, 7 Straights View, Marina One East Tower, #19-01, 018936, Singapore",,https://interests-api.parliament.uk/api/v1/Interests/4181,,,,,,
4375,Writing articles,,,2024-03-18,,Employment and earnings,4370,Jess Phillips,Writing articles,,,False,Guardian News & Media Ltd,False,False,,"Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/4375,,,,,,
4341,Surgeon Commander - Royal Naval Reserve,,,2024-03-18,2014-01-15,Employment and earnings,1466,Dr Andrew Murrison,Surgeon Commander,,,False,Royal Naval Reserve,False,False,,"HMS President, St Katherine’s Dock, London",,https://interests-api.parliament.uk/api/v1/Interests/4341,2015-10-02,,,,,
4853,Columnist - Reach Plc (Reach Shared Services Ltd),,,2024-03-18,,Employment and earnings,350,Sir John Hayes,Columnist,,,False,Reach Plc (Reach Shared Services Ltd),False,False,,"5 St Pauls Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/4853,,,,,,
4515,Writing articles,,,2024-03-18,,Employment and earnings,4088,Ms Stella Creasy,Writing articles,,,False,Guardian news and media,False,False,,"90 York Way, London N1 9GU",,https://interests-api.parliament.uk/api/v1/Interests/4515,,,,,,
4836,Independent Non-executive Director - Super Sharp Space Systems,,,2024-03-18,,Employment and earnings,4074,Mark Garnier,Independent Non-executive Director,2023-09-01,,False,Super Sharp Space Systems,False,False,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",,https://interests-api.parliament.uk/api/v1/Interests/4836,,,,,,
4742,Director,,,2024-03-18,,Employment and earnings,4823,John Finucane,Director,,,False,Finucane Toner Ltd,False,True,Solicitors,"76-78 Castle St, Belfast BT1 1HD",,https://interests-api.parliament.uk/api/v1/Interests/4742,,,,,,
4172,Legal services,,,2024-03-18,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,Khan Partnership Solicitors,False,False,,"48-49 Russell Square, London WC1B 4JP",,https://interests-api.parliament.uk/api/v1/Interests/4172,,,,,,
4249,Being a member of a grants application panel,,,2024-03-18,,Employment and earnings,4676,Marsha De Cordova,Being a member of a grants application panel,,,False,Fight for Sight,False,False,,"18 Mansell Street, London E1 8AA",,https://interests-api.parliament.uk/api/v1/Interests/4249,,,,,,
3888,Writing articles,,,2024-03-18,,Employment and earnings,1446,Chris Bryant,Writing articles,,,False,Guardian News & Media Ltd,False,False,,"Kings Place, 90 York Way, London N1 9GU",,https://interests-api.parliament.uk/api/v1/Interests/3888,,,,,,
4424,Writing a book - Peters Fraser & Dunlop Limited,,,2024-03-18,,Employment and earnings,4031,Rachel Reeves,Writing a book,,,False,Peters Fraser & Dunlop Limited,False,False,,"55 New Oxford Street, London WC1A 1BS",,https://interests-api.parliament.uk/api/v1/Interests/4424,,,,,,
4321,Panelist on TV programme - GB News,,,2024-03-18,2025-01-24,Employment and earnings,4084,Esther McVey,Panelist on TV programme,2025-01-14,,False,GB News,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",True,https://interests-api.parliament.uk/api/v1/Interests/4321,,,,,,
5017,Adviser,,,2024-03-18,,Employment and earnings,4108,Sir Gavin Williamson,Adviser,2023-02-21,,False,RTC Education Ltd,False,False,A provider of undergraduate and postgraduate education programmes to UK and international students.,"153 Great Titchfield Street, London W1W 5BD",True,https://interests-api.parliament.uk/api/v1/Interests/5017,,,,,,
4963,"Lead Marketing Counsel and Vice Chairman of the Advisory Board - Linden Energy Holdings, Inc",,,2024-03-18,,Employment and earnings,1576,Mark Pritchard,Lead Marketing Counsel and Vice Chairman of the Advisory Board,,,False,"Linden Energy Holdings, Inc",False,False,an energy development company and a client of MAP Advisory Ltd,"700 Milam Street, Suite 1300, Houston, Texas, 77002, USA",,https://interests-api.parliament.uk/api/v1/Interests/4963,,,,,,
4353,Writing Books - Peters Fraser & Dunlop Ltd,,,2024-03-18,,Employment and earnings,3991,Jesse Norman,Writing Books,,,False,Peters Fraser & Dunlop Ltd,False,False,Book Publisher,"55 New Oxford Street, London WC1A 1BS",,https://interests-api.parliament.uk/api/v1/Interests/4353,,,,,,
3825,Writing a book and recording an audio book,,2022-05-17,2024-03-18,2023-03-24,Employment and earnings,4504,Wes Streeting,Writing a book and recording an audio book,,,False,United Agents Ltd,False,False,,"12-26 Lexington Street, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/3825,,,,,,
4058,Chairing a training event,,,2024-03-18,,Employment and earnings,4844,Matt Vickers,Chairing a training event,,,False,International Centre for Parliamentary Studies,False,False,,"Millbank Tower, London SW1P 4QP",,https://interests-api.parliament.uk/api/v1/Interests/4058,,,,,,
4367,Broadcast appearances,,,2024-03-18,,Employment and earnings,4370,Jess Phillips,Broadcast appearances,,,False,News UK & Ireland,False,False,,"1 London Bridge St, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/4367,,,,,,
3938,Speaking engagements,,,2024-03-16,2021-04-15,Employment and earnings,206,Mr David Lammy,Speaking engagements,,,False,The Speaking Office,False,False,,"Unit 31 Highbury Studios, 10 Hornsey Street, London N7 8EL",,https://interests-api.parliament.uk/api/v1/Interests/3938,,,,,,
4026,Preparing and delivering training and development session,,,2024-03-16,,Employment and earnings,4938,Paulette Hamilton,Preparing and delivering training and development session,,,False,King’s Fund,False,False,,"Cavendish Square, London W1G OAN",,https://interests-api.parliament.uk/api/v1/Interests/4026,,,,,,
4138,Member of the Advisory Board of the House Magazine,,2021-09-22,2024-03-16,,Employment and earnings,1442,Mr Alistair Carmichael,Member of the Advisory Board of the House Magazine,2021-05-12,,False,Dods Group Ltd,False,False,,"11th Floor, The Shard, 32 London Bridge St, London SE1 9SG",,https://interests-api.parliament.uk/api/v1/Interests/4138,,,,,,
4196,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,2024-03-16,,Employment and earnings,373,David Davis,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,False,THI Investments UK Ltd,False,False,an investment company,"17 Grosvenor Street, London W1K 4QG",True,https://interests-api.parliament.uk/api/v1/Interests/4196,,,,,,
4365,Writing books - United Agents,,,2024-03-16,,Employment and earnings,4370,Jess Phillips,Writing books,,,False,United Agents,False,False,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/4365,,,,,,
3942,Writing articles,,,2024-03-16,,Employment and earnings,4805,Alicia Kearns,Writing articles,,,False,Reach PLC,False,False,commercial news publisher,"One Canada Square, London E14 5AP",,https://interests-api.parliament.uk/api/v1/Interests/3942,,,,,,
4017,Sitting on hearings as an Independent Associate Manager - Birmingham and Solihull Mental Health Trust,,2022-03-21,2024-03-16,2023-10-05,Employment and earnings,4938,Paulette Hamilton,Sitting on hearings as an Independent Associate Manager,,,False,Birmingham and Solihull Mental Health Trust,False,False,,"Unit 1 B1, 50 Summer Hill Road, Birmingham B1 3RB",,https://interests-api.parliament.uk/api/v1/Interests/4017,2024-07-30,,,,,
4205,Writing an article,,,2024-03-16,,Employment and earnings,373,David Davis,Writing an article,,,False,ANMFS LTD (Mail Group),False,False,,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/4205,,,,,,
4217,Advisory Director - Investcorp Securities Ltd,,2020-01-09,2024-03-16,2022-07-18,Employment and earnings,3912,Richard Fuller,Advisory Director,,,False,Investcorp Securities Ltd,False,True,a venture capital company,"48 Grosvenor St, London W1K 3HW",False,https://interests-api.parliament.uk/api/v1/Interests/4217,2023-04-14,,,,,
4045,Councillor,,,2024-03-16,,Employment and earnings,4979,Andrew Western,Councillor,,,False,Trafford Council,False,False,,"Talbot Road, Stretford M32 0TH",,https://interests-api.parliament.uk/api/v1/Interests/4045,,,,,,
3636,Doctor,,,2024-03-16,,Employment and earnings,4573,Dr Rosena Allin-Khan,Doctor,,,False,St George's Hospital NHS Trust,False,False,,"Blackshaw Road, London SW17 0QT",,https://interests-api.parliament.uk/api/v1/Interests/3636,,,,,,
4029,Preparing and delivering training and development sessions,,,2024-03-16,,Employment and earnings,4938,Paulette Hamilton,Preparing and delivering training and development sessions,,,False,Centaura Ltd,False,False,,"18 River Street, Lancaster LA1 1AD",,https://interests-api.parliament.uk/api/v1/Interests/4029,,,,,,
4033,Non-executive director,,,2024-03-16,,Employment and earnings,4739,Jerome Mayhew,Non-executive director,,,False,Walsingham Estate Management Ltd,False,False,property and land maintenance and development,"Estate Office, 10 Common Place, Walsingham, NR22 6BP",,https://interests-api.parliament.uk/api/v1/Interests/4033,,,,,,
4178,Presenter/Contributor on GB News,,,2024-03-16,,Employment and earnings,4743,Lee Anderson,Presenter/Contributor on GB News,,,False,GB News Limited,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/4178,,,,,,
5236,Locum Pharmacist for Tesco - Tesco,,2021-06-07,2024-03-15,2024-05-16,Employment and earnings,4779,Taiwo Owatemi,Locum Pharmacist for Tesco,2021-06-05,2021-06-06,True,Tesco,False,False,,"Shire Park, Kestrel Way, Welwyn Garden City AL7 1GA",,https://interests-api.parliament.uk/api/v1/Interests/5236,,,,,,
3704,Writing an article - UnHerd,,,2024-03-13,,Employment and earnings,4616,Rosie Duffield,Writing an article,,,False,UnHerd,False,False,,"6 Old Queen Street, London SW1H 9HP",,https://interests-api.parliament.uk/api/v1/Interests/3704,,,,,,
3680,Writing articles - Daily Telegraph and Sunday Telegraph,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Daily Telegraph and Sunday Telegraph,False,False,,"111 Buckingham Palace Rd, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/3680,,,,,,
3721,Writing a book,,,2024-03-13,,Employment and earnings,1444,Mr Mark Francois,Writing a book,,,False,Kindle Direct Publishing (KDP) Amazon.com Inc,False,False,,"410 Terry Avenue, North Seattle, Washington 98109, USA",,https://interests-api.parliament.uk/api/v1/Interests/3721,,,,,,
3694,Writing articles - Reach Shared Services Ltd,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Reach Shared Services Ltd,False,False,,"3rd Floor, 5 St Paul’s Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3694,,,,,,
3715,Writing a book - David Luxton Associates Ltd,,,2024-03-13,,Employment and earnings,4040,Chris Evans,Writing a book,,,False,David Luxton Associates Ltd,False,False,,"23 Hillcourt Avenue, London N12 8EY",,https://interests-api.parliament.uk/api/v1/Interests/3715,,,,,,
3723,Presenting radio shows on LBC - Independent Talent Group,,,2024-03-13,,Employment and earnings,206,Mr David Lammy,Presenting radio shows on LBC,,,False,Independent Talent Group,False,False,,"40 Whitfield Street, Bloomsbury, London W1T 2RH",,https://interests-api.parliament.uk/api/v1/Interests/3723,,,,,,
3671,Writing articles for News UK and Ireland - News UK and Ireland,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles for News UK and Ireland,,,False,News UK and Ireland,False,False,,"1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3671,,,,,,
3677,Writing articles - Associated Newspapers Ltd (ANMFS Ltd),,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Associated Newspapers Ltd (ANMFS Ltd),False,False,,"Northcliffe House, 2 Derry Street, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/3677,,,,,,
4893,Farming and administrative duties,,,2023-03-26,,Employment and earnings,4857,Carla Lockhart,Farming and administrative duties,,,False,Carla Lockhart and Rodney Condell,False,False,,"5 Morrow Park, Clabby, BT75 0LT",,https://interests-api.parliament.uk/api/v1/Interests/4893,,,,,,
4860,Commissioner of the Key Worker Homes Fund - Skyroom London Ltd,,,2021-03-26,,Employment and earnings,4803,Paul Holmes,Commissioner of the Key Worker Homes Fund,,2024-04-25,True,Skyroom London Ltd,False,False,,"25 Moorgate, London EC2R 6AY",,https://interests-api.parliament.uk/api/v1/Interests/4860,,,,,,
