ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,VisitLocations_Country_3,VisitLocations_Destination_3
13374,International visit to Gibraltar between 08 September 2025 and 11 September 2025,,2025-09-26,2025-09-26,,Visits outside the UK,5326,Edward Morello,Gibraltar,,To represent the Liberal Democrats at the Gibraltar National Day celebrations,2025-09-08,2025-09-11,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London
WC2R 1JA",In kind,"Flights (£489), accommodation (£525) and
meals (£250)",1264.00,True,https://interests-api.parliament.uk/api/v1/Interests/13374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13342,International visit to Portugal between 04 September 2025 and 06 September 2025,,2025-09-23,2025-09-25,,Visits outside the UK,4484,Alan Mak,Portugal,,Attendance at defence and foreign policy conference,2025-09-04,2025-09-06,,Körber-Stiftung,False,"Pariser Platz 4a, 10117 Berlin, Germany",In kind,"Accommodation, meals and reception, and bus travel",317.00,True,https://interests-api.parliament.uk/api/v1/Interests/13342,,,Münchner Sicherheitskonferenz,False,"Karolinenplatz 3, 80333 München, Germany",In kind,"Accommodation, meals and reception, and bus travel",317.00,True,,,,,,,,,,,,,,,,,,,,,,,
13363,International visit to United States between 16 September 2025 and 21 September 2025,,2025-09-24,2025-09-24,,Visits outside the UK,4823,John Finucane,United States,,The trip was to brief Irish citizens and the wider diaspora on political developments and the potential for Irish Unity.,2025-09-16,2025-09-21,,Friends of Sinn Féin USA,False,"Friends of Sinn Féin USA 1212 Floor 5, Avenue of the Americas, New York. USA",In kind,"Flights (£1,651.70) and accommodation in San Francisco (£1,433.65)",3085.35,True,https://interests-api.parliament.uk/api/v1/Interests/13363,Canada,,Friends of Sinn Féin Canada,False,"Friends of Sinn Féin Canada 466 Dupont Street, Toronto, Ontario. M5R 1W6",In kind,Flights (£235.43) and accommodation in Vancouver (£639.02),874.45,True,,,,,,,,,,,,,,,,,,,,,,,
13319,International visit to France between 05 September 2025 and 07 September 2025,,2025-09-22,2025-09-23,,Visits outside the UK,3991,Jesse Norman,France,,"Travel, accommodation and subsistence at a conference on Liberalism sponsored by the Istituto Bruno Leoni",2025-09-05,2025-09-07,,Istituto Bruno Leoni,False,"Piazza Castello 23, 20121 Milan",In kind,"Travel (£543) and accommodation (£4,469)",5012.00,True,https://interests-api.parliament.uk/api/v1/Interests/13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13237,International visit to France between 04 August 2025 and 06 August 2025,,2025-09-23,2025-09-23,,Visits outside the UK,5161,Richard Tice,France,,Discuss Gas Power in UK,2025-08-04,2025-08-06,,Lubov Chernukhin,True,,In kind,"Accommodation (£1,000), meals (£400)",1400.00,False,https://interests-api.parliament.uk/api/v1/Interests/13237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13337,International visit to Qatar between 06 December 2024 and 09 December 2024,,2025-09-19,2025-09-22,,Visits outside the UK,5357,Ayoub Khan,Qatar,Doha,To participate in the Doha Forum 2024,2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food",5955.00,True,https://interests-api.parliament.uk/api/v1/Interests/13337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13340,International visit to Pakistan between 03 August 2025 and 28 August 2025,,2025-09-19,2025-09-19,2025-11-14,Visits outside the UK,4409,Naz Shah,Pakistan,,"Speaking engagements, connecting with international stakeholders and developing insights into Muslim organisational working in the US.",2025-08-03,2025-08-28,,Mercy Mission,False,"203 Westgate, Bradford BD1 3AD",Monetary,"Flights (£2,393.58) and accommodation (£580, reimbursed on 12 September 2025)",2973.58,True,https://interests-api.parliament.uk/api/v1/Interests/13340,United States,"Washington, New York, Michigan",Adam Management Holdings Limited,False,"1 Canada Square, London E14 5AA",Monetary,"Flights (£2,848.23, received 17th October 2025)",2848.23,True,,,,,,,,,,,,,,,,,,,,,,,
13333,International visit to Palestine between 14 September 2025 and 16 September 2025,,2025-09-18,2025-09-18,,Visits outside the UK,5030,Dr Simon Opher,Palestine,,Fact finding visit organised by the Council for Arab-British Understanding,2025-09-14,2025-09-16,,Caabu (Council for Arab-British Understanding),False,"1 Gough Square, London EC4A 3DE",In kind,"Flights, accommodation and food",1050.00,True,https://interests-api.parliament.uk/api/v1/Interests/13333,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13176,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-09-17,2025-09-17,,Visits outside the UK,4765,Wendy Chamberlain,Ghana,,Visit with Malaria No More to Ghana to visit clinical facilities and meet with political leaders to learn about issues with preventing and treating malaria.,2025-07-28,2025-08-03,,Malaria No More,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Internal Transport (10% share of vehicle cost £357), internal transport (10% of fuel and cost of driver £478.61), anti-malaria treatment and visa (£303), flights (£1912.12), hotel (£964.07), meals (£200)",4214.80,True,https://interests-api.parliament.uk/api/v1/Interests/13176,,,IVCC (Innovate Vector Control Consortium),True,,In kind,Subsistence: £167.65,167.65,True,,,,,,,,,,,,,,,,,,,,,,,
13251,International visit to United States between 07 August 2025 and 19 August 2025,,2025-09-08,2025-09-15,,Visits outside the UK,5352,Dr Roz Savage,United States,Washington DC,To attend The Certificate in Public Leadership (on a scholarship basis) run by the University of San Francisco and the Elected Officials to Protect America.,2025-08-07,2025-08-19,,Elected Officials to Protect America,False,"8 Brook St, Solon, Maine 04979 USA",In kind,"Flights (£1,100.00), other travel including airport transfers (£265.00), hotel (£ 512.08), course costs (£ 1,100.00) and meals (£91.76)",3068.84,True,https://interests-api.parliament.uk/api/v1/Interests/13251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13275,International visit to Taiwan between 24 August 2025 and 28 August 2025,,2025-09-11,2025-09-15,,Visits outside the UK,152,Sir Iain Duncan Smith,Taiwan,Taipei,"To attend the annual summit of the Inter-Parliamentary Alliance on China to discuss the importance of peace and stability in the Indo-Pacific to domestic prosperity.
United for Taiwan: meeting President of R.O.C. Taiwan and Cabinet Ministers.",2025-08-24,2025-08-28,,"Ministry of Foreign Affairs, Taiwan",False,"No. 2, Ketagalan Blvd, Zhongzheng District, Taipei City, Taiwan",In kind,"Flights, transportation, accommodation and meals",7619.00,True,https://interests-api.parliament.uk/api/v1/Interests/13275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13304,International visit to Gibraltar between 08 September 2025 and 10 September 2025,,2025-09-15,2025-09-15,,Visits outside the UK,5323,Matt Bishop,Gibraltar,,"Gibraltar National Day, as well as associated meetings and briefings",2025-09-08,2025-09-10,Gibraltar,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London WC2R 1JA",In kind,"Flights (£700), accommodation (£660) and meals (£400) for me and a staff member",1760.00,False,https://interests-api.parliament.uk/api/v1/Interests/13304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13305,International visit to Sweden between 20 August 2025 and 22 August 2025,,2025-09-15,2025-09-15,,Visits outside the UK,4601,Andrew Bowie,Sweden,,Engagement with Swedish businesses investing in UK,2025-08-20,2025-08-22,,Stockholm Chamber of Commerce,False,"Regeringsgatan 29, 111 53 Stockholm",In kind,"Flights (£495), accommodation (£230), food and beverages at event (estimated £80)",805.00,True,https://interests-api.parliament.uk/api/v1/Interests/13305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13261,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-10,2025-09-10,,Visits outside the UK,5301,Rebecca Smith,Israel,,Fact finding political delegation to Israel and the Palestinian Authorities,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality with an estimated value of £4,500",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13261,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13263,International visit to Japan between 01 August 2025 and 18 August 2025,,2025-09-10,2025-09-10,,Visits outside the UK,185,Jeremy Corbyn,Japan,"Hiroshima, Nagasaki",Attend 80th anniversary commemoration Hiroshima and Nagasaki Atomic Bombing,2025-08-01,2025-08-18,,Genseikyo,False,"2-4-4 Yushima, Bunkyo-ku, Tokyo 113-8464",In kind,Accommodation for me and Laura Alvarez Tonis in Hiroshima and Nagasaki,1223.01,False,https://interests-api.parliament.uk/api/v1/Interests/13263,,,Rosa Luxemburg Foundation,False,"Straße der Pariser Kommune 8A, 10243 Berlin",In kind,Return flights for me,1791.42,False,,,,,,,,,,,,,,,,,,,,,,,
13259,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-09-09,2025-09-09,,Visits outside the UK,4824,Kim Johnson,Ghana,,Malaria No More visit to Ghana to see in person some of the lifesaving work and scientific research being carried out by partners who receive funding from the UK.,2025-07-28,2025-08-03,,Malaria No More UK,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Flights (£2337.62), hotel (£1320.70),internal transport - vehicle hire (£357), internal transport - Fuel & driver (£478.61), food 2 meals per day for 4 days (£200) and visa (£60)",4753.93,True,https://interests-api.parliament.uk/api/v1/Interests/13259,,,Innovative Vector Control Consortium (IVCC),False,"Liverpool School of Tropical Medicine, Pembroke Place, Liverpool, Merseyside L3 5QA.",In kind,"Meals, 2 per day for 1 day",150.00,True,,,,,,,,,,,,,,,,,,,,,,,
13246,International visit to Israel between 25 August 2025 and 29 August 2025,,2025-09-07,2025-09-08,,Visits outside the UK,4601,Andrew Bowie,Israel,Israel and the Palestinian Authority,Fact finding political delegation,2025-08-25,2025-08-29,,Conservative Friends of Israel Ltd,False,"Conservative Friends of Israel Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality (value has been estimated)",4220.00,True,https://interests-api.parliament.uk/api/v1/Interests/13246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13252,International visit to Switzerland between 05 September 2025 and 06 September 2025,,2025-09-08,2025-09-08,,Visits outside the UK,5247,Sojan Joseph,Switzerland,Zurich,To speak in their Kerela community Onam celebration organised by the Be Friends Switzerland.,2025-09-05,2025-09-06,,Be Friends Switzerland,False,"Post Fach 10, 8126 Zumikon, ZH Switzerland.",In kind,"Flights(£353), accommodation (£195), local transport (£111) and meals (£83)",742.00,True,https://interests-api.parliament.uk/api/v1/Interests/13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13211,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-02,2025-09-02,,Visits outside the UK,5332,Lincoln Jopp,Israel,,Fact finding political delegation.,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"Conservative Friends of Israel Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13211,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13209,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-02,2025-09-02,,Visits outside the UK,4407,Nigel Huddleston,Israel,Palestinian Authority,Fact finding political delegation,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13186,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-08-29,2025-09-01,,Visits outside the UK,4638,Mr Tanmanjeet Singh Dhesi,Ghana,,To showcase how UK science is fighting malaria in Ghana.,2025-07-28,2025-08-03,,Malaria No More,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Flights (£1912.12), accommodation (£964.07), parking (£178.00), internal transport (£835.61), visa (£140) and meals (£200)",4229.80,False,https://interests-api.parliament.uk/api/v1/Interests/13186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13205,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-01,2025-09-01,,Visits outside the UK,5340,Jack Rankin,Israel,Israel and the Palestinian Authority,Fact finding political delegation,2025-08-24,2025-08-29,,Conservative Friends of Israel Limited,False,"Conservative Friends of Israel Ltd, PO Box 72288, London, SW1P 9LB",In kind,"Air travel, accommodation and hospitality with an estimated value",4530.00,True,https://interests-api.parliament.uk/api/v1/Interests/13205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13168,International visit to Poland between 29 July 2025 and 03 August 2025,,2025-08-26,2025-08-26,,Visits outside the UK,5065,Rachel Taylor,Poland,,"My partner and I drove a decommissioned ambulance full of medical supplies to the Poland/ Ukraine Border as part of a humanitarian mission organised by LKQ. The trip covered 1,300 miles and consisted of overnight stays along the route with a return flight once the ambulance was handed over to Ukranian medics.",2025-07-29,2025-08-03,,LKQ Group (UK) Limited,False,"T2 Birch Coppice Business Park, Danny Morson Way, Dordon 
B78 1SE",In kind,"Flights £216.08, accommodation £329.60. 
Per person cost (£272.84)",545.68,False,https://interests-api.parliament.uk/api/v1/Interests/13168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13166,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-22,2025-08-22,,Visits outside the UK,5331,Rosie Wrighting,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£883), accommodation (£649.9), food and refreshments (£270.23)",1803.13,True,https://interests-api.parliament.uk/api/v1/Interests/13166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13147,International visit to France between 01 August 2025 and 06 August 2025,,2025-08-19,2025-08-20,,Visits outside the UK,4743,Lee Anderson,France,,Visit to France as part of a group of sixteen people for a speaking engagement.,2025-08-01,2025-08-06,,E.I.R.P LIMITED,False,"Unit 26 Maisies Way, South Normanton, Alfreton, Derbyshire DE55 2DS",In kind,Flights and accommodation,1500.00,False,https://interests-api.parliament.uk/api/v1/Interests/13147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13153,International visit to United States between 13 August 2025 and 17 August 2025,,2025-08-20,2025-08-20,2025-08-28,Visits outside the UK,4359,Stephen Kinnock,United States,"Napa Valley, California","Palo Alto Networks covered the costs for me to accompany my wife on a team-building trip to Napa Valley, organised for board members and their spouses/partners.",2025-08-13,2025-08-17,,Palo Alto Network,False,"3000 Tannery Way, Santa Clara, California 95054",In kind,"Hotel room for me and my wife (£4473.00 approximately), food (£906.00 approximately), flights (£6395.02 inc. immigration and customs fee) and airport transfers (£1099.50 - return journey was shared with my wife)",12873.52,False,https://interests-api.parliament.uk/api/v1/Interests/13153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139,International visit to Israel between 24 July 2025 and 31 July 2025,,2025-08-18,2025-08-18,,Visits outside the UK,4005,Bob Blackman,Israel,,"To visit Israel and strengthen UK relations, learning more about the current situation on the ground.",2025-07-24,2025-07-31,,Elnet UK,False,"4th Floor 6 Princes Street, London W1B 2LG",In kind,"Flights (£980), insurance (£18.54), hotels (£1,707.23) and food (£495.73). Flights for staff member (£980),
insurance for staff member (£18.54) and food for staff member (£495.73)",4695.77,False,https://interests-api.parliament.uk/api/v1/Interests/13139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13129,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-15,2025-08-18,,Visits outside the UK,5088,Sarah Coombes,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£937.30), ccommodation (£649.90), food and refreshments (£270.23)",1857.43,True,https://interests-api.parliament.uk/api/v1/Interests/13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13137,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-17,2025-08-18,,Visits outside the UK,4051,John Glen,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in action’ and meet with development experts and partners,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights ( £883), accommodation ( £649.9), food and Refreshments (£270.23)",1803.13,True,https://interests-api.parliament.uk/api/v1/Interests/13137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
