ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
12319,International visit to United States between 06 April 2025 and 08 April 2025,,2025-04-30,2025-04-30,,Visits outside the UK,4573,Dr Rosena Allin-Khan,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-08,,Coalition for Global Prosperity,False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"flights (£1943.27), accommodation (£670.51), transport (£380.89), food/miscellaneous (£185.97)",3180.64,True,https://interests-api.parliament.uk/api/v1/Interests/12319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12325,International visit to United Arab Emirates between 23 March 2025 and 27 March 2025,,2025-04-30,2025-04-30,,Visits outside the UK,5115,Jon Pearce,United Arab Emirates,,"Delegation to Israel, the Palestinian Territories and the United Arab Emirates. Meetings with politicians, academics, activists and diplomats.",2025-03-23,2025-03-27,,Labour Friends of Israel Ltd,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2700.00,True,https://interests-api.parliament.uk/api/v1/Interests/12325,Palestine,,,,,,,,,Israel,,,,,,,,,,,,,,,,,,,,,,
12313,International visit to Bahrain between 10 April 2025 and 14 April 2025,,2025-04-29,2025-04-30,,Visits outside the UK,4441,Sir Oliver Dowden,Bahrain,,Attendance and meetings at Bahrain Grand Prix,2025-04-10,2025-04-14,,Pierce Protocols Limited trading as Heni,False,"126-134 Baker Street, London W1U 6UE",In kind,"Estimated costs, return flights (£2,619), accommodation (£2,224),transfers (£168), entry and hospitality at Bahrain
Grand Prix (£2,336), estimated",7347.00,True,https://interests-api.parliament.uk/api/v1/Interests/12313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12314,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-29,2025-04-29,,Visits outside the UK,1512,David Mundell,France,Paris,To visit Paris as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit.,2025-03-26,2025-03-28,All-Party Parliamentary Group on Nutrition for Development,United Against Malnutrition and Hunger,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Travel (£385), accommodation (£530), food and in-country expenses (£200)",1115.00,True,https://interests-api.parliament.uk/api/v1/Interests/12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12312,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-29,2025-04-29,,Visits outside the UK,5197,Dr Neil Shastri-Hurst,United States,Washington DC and Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,Flights (£2694.99); accommodation (£1222.83); transport (£544.68); and food/miscellaneous (£633.80); airport parking (£158.63),5254.93,True,https://interests-api.parliament.uk/api/v1/Interests/12312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4813,Mr Richard Holden,Italy,,Meeting with newly re-elected and newly elected members of CDU and CSU from the German Parliament at the Accademia Konrad Adenauer,2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights (economy): £258, Transfers: £75.67, Accommodation: 306.07, Meals: £86.72",727.26,False,https://interests-api.parliament.uk/api/v1/Interests/12308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12300,International visit to United States between 06 April 2025 and 09 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4818,Saqib Bhatti,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-09,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£3064.80), accommodation (£1034.78), transport (£332.35) and food/miscellaneous (£522.48)",4954.41,True,https://interests-api.parliament.uk/api/v1/Interests/12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4844,Matt Vickers,United States,,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights, accommodation, transport and miscellaneous",5096.30,True,https://interests-api.parliament.uk/api/v1/Interests/12299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,5186,Bradley Thomas,United States,Washington DC & Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£2,694.99), Accommodation (£1,222.83), Transport (£544.68), Food/miscellaneous (£633.80), Airport parking (£199.70)",5296.00,True,https://interests-api.parliament.uk/api/v1/Interests/12298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12292,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-27,2025-04-27,,Visits outside the UK,4484,Alan Mak,Italy,,Conference attendance.,2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights, accommodation, transfers and catering",1012.71,True,https://interests-api.parliament.uk/api/v1/Interests/12292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,International visit to United Arab Emirates between 04 April 2025 and 09 April 2025,,2025-04-25,2025-04-25,,Visits outside the UK,5214,Brian Mathew,United Arab Emirates,Abu Dhabi,To give a talk on supply chains in Africa to the AIM Congress,2025-04-04,2025-04-09,,AIM Congress Abu Dhabi,False,"ADNEC, Abu Dhabi, United Arab Emirates",In kind,"Flights, standard class (£1,019.12), dinner (£120.00), four nights accommodation (£912.96), Estimated",2052.08,True,https://interests-api.parliament.uk/api/v1/Interests/12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,International visit to Iraq between 12 April 2025 and 18 April 2025,,2025-04-23,2025-04-23,,Visits outside the UK,4844,Matt Vickers,Iraq,Erbil,"As a former member of the APPG for Kurdistan, this trip provided a unique opportunity to engage with local communities and officials, providing a comprehensive understanding of the region's culture, history, and politics. It also allowed discussions on how the UK can assist in the development of these regions.",2025-04-12,2025-04-18,,Centre for Turkey Studies (CEFTUS),False,"239-241 Kennington Lane, London SE11 5QU",In kind,Travel and accommodation,2452.00,True,https://interests-api.parliament.uk/api/v1/Interests/12260,Syria,Rojava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12259,International visit to Sri Lanka between 27 March 2025 and 31 March 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5347,David Reed,Sri Lanka,,Workshop for Presiding Officers of the Parliament of Sri Lanka.,2025-03-27,2025-03-31,,Westminster Foundation for Democracy,False,"Clive House, 70 Petty France, London SW1H 9EX",In kind,"Flights (£864.12), accommodation (£415.28) and meals (£60.89)",1340.29,True,https://interests-api.parliament.uk/api/v1/Interests/12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12270,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5212,Dr Scott Arthur,Ukraine,,To promote and strengthen relations between the UK and Ukrainian parliaments,2025-02-21,2025-02-25,Ukraine,YES Foundation,False,"Raffingers Llp Unit, 19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",In kind,Attendance at the YES Conference in Kyiv,92.11,True,https://interests-api.parliament.uk/api/v1/Interests/12270,,,Zhytomyr Administration,False,"25 Mala Berdichivska str., Zhytomyr, Ukraine, 10014",In kind,"Transport and buffet lunch,",25.00,True,,,Kyivstar,False,"53 Degtyarivska St, Kiev, Kyiv City, 03113, Ukraine",In kind,"Dinner and briefing in Kyiv with delegation,",50.00,True,UK Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Bus transport in Kyiv and Lviv,25.86,True,Bulldog Political Consulting,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Dinner in Lviv,86.20,True
12249,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-21,2025-04-22,,Visits outside the UK,5064,Steve Race,France,Paris,Travelled as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit as one of the two official UK Parliamentary delegates.,2025-03-26,2025-03-28,APPG for Nutrition in Development,United Against Malnutrition and Hunger,False,"Alliance to End Malnutrition and Hunger Limited (known as United Against Malnutrition and Hunger), 71-75 Shelton Street, London WC2H 9JQ",In kind,"Total value: £1,025 (plus any additional, individual expenses incurred)
Travel – £300
Accommodation – £530
Food and in-country expenses – £195",1025.00,True,https://interests-api.parliament.uk/api/v1/Interests/12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12243,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-17,2025-04-17,,Visits outside the UK,4658,Alex Sobel,Germany,Berlin,Speaker at the World Forum 2025,2025-03-17,2025-03-19,,World Forum,False,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,Meals,146.00,True,https://interests-api.parliament.uk/api/v1/Interests/12243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-14,2025-04-15,,Visits outside the UK,4403,Chris Law,Germany,,"Participation as a panellist at The World Forum on the Future of Democracy, AI/Tech, and Humankind in Berlin",2025-03-17,2025-03-19,,The World Forum and Cinema for Peace,False,"Reinhardtstrasse. 1, 10117 Berlin, Germany",In kind,Coverage of accommodation and all other associated costs. Accommodation (€1280/£1076.63) and meals (€270/£227.10) Grand Total: €1550/£1303.73 (Rate 1 GBP = 1.1889 EUR),1303.73,True,https://interests-api.parliament.uk/api/v1/Interests/12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-04-04,2025-04-07,,Visits outside the UK,5275,Graeme Downie,Ukraine,"Kyiv, Lviv",Parliamentary delegation to Ukraine,2025-02-21,2025-02-25,,UK Friends of Ukraine,False,"UK Friends of Ukraine 81 High Street, Cosham, Portsmouth, PO6 3BL",In kind,"Transport in Lviv (£8.62), transport in Kyiv (17.24)",25.86,True,https://interests-api.parliament.uk/api/v1/Interests/12184,,,Bulldog Political Consulting,False,"81 High Street, Cosham, Hampshire PO6 3BL",In kind,Dinner in Lviv,86.20,True,,,Zhytomyr Administration,False,"S.P. Korolova Square, 4/2, Zhytomyr, Zhytomyr Oblast, Ukraine, 10002",In kind,Daytrip to Zhytomyr (approx.),25.00,True,Kyivstar,False,"Vikentiya Khvoiky St, 15/15",In kind,Dinner in Kyiv (approx.),25.00,True,YES Foundation,False,"19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",In kind,YES Conference,92.11,True
12196,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-07,2025-04-07,2025-04-10,Visits outside the UK,152,Sir Iain Duncan Smith,Germany,Berlin,"To speak at The World Forum on the Future of Democracy, AI/Tech and Humankind",2025-03-17,2025-03-19,,The World Forum,False,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,"Flights (£302.32), accommodation (£553.20), Gala dinner (£146.97)",1002.49,True,https://interests-api.parliament.uk/api/v1/Interests/12196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12162,International visit to United States between 19 February 2025 and 21 February 2025,,2025-04-04,2025-04-04,,Visits outside the UK,5091,Nigel Farage,United States,,To speak at the conference and cover the event for GB News,2025-02-19,2025-02-21,,CPAC,False,"1199 North Fairfax Street, Suite 500, Alexandria, Virginia 22314",In kind,Accommodation 362 dollars,280.09,True,https://interests-api.parliament.uk/api/v1/Interests/12162,,,GB News,False,"57 North Wharf Road,
W21AF",In kind,Flights (£7924.02),7924.02,True,,,,,,,,,,,,,,,,,,,,,,,
12191,International visit to Germany between 25 March 2025 and 27 March 2025,,2025-04-04,2025-04-04,,Visits outside the UK,4503,Chris Philp,Germany,,"To undertake meetings with senior members of the incoming German Government on issues relating to border security, asylum and immigration.",2025-03-25,2025-03-27,,Konrad-Adenauer-Stiftung Ltd.,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights: (£269), taxis (£121.62), accommodation (£181.51), and food (£92.01)",664.14,True,https://interests-api.parliament.uk/api/v1/Interests/12191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177,International visit to France on 27 March 2025,,2025-04-03,2025-04-03,,Visits outside the UK,4462,Tom Tugendhat,France,,To speak at a geopolitical lunch hosted by The Aspen Institute,2025-03-27,2025-03-27,,"The Aspen Institute, France",False,"9 Avenue Franklin D. Roosevelt, Paris 8th",Monetary,"Return train fare of 27 March 2025, received on 2 April 2025",423.00,True,https://interests-api.parliament.uk/api/v1/Interests/12177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12094,International visit to Isle of Man between 13 March 2025 and 15 March 2025,,2025-03-31,2025-04-01,,Visits outside the UK,1524,Dame Meg Hillier,Isle of Man,,"To guest speak at the Isle of Man Branch of the Commonwealth Parliamentary Association annual dinner. Meetings with the Speaker, Isle of Man PAC and other Members of the House of Keys.",2025-03-13,2025-03-15,,The Office of the Clerk of Tynwald,False,"Legislative Buildings, Finch Road, Douglas, Isle of Man IM1 3PW",In kind,"Accommodation (£253.30), flights (£374.13), hospitality (£65.55), travel to and from the airport (£48.00)",740.98,True,https://interests-api.parliament.uk/api/v1/Interests/12094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-03-28,2025-03-31,,Visits outside the UK,5064,Steve Race,Ukraine,Lviv and Kyiv,Cross-party delegation to meet and foster good relations with Ukrainian politicians and organisations. To see firsthand the impact of the Russian full-scale invasion of Ukraine on the Ukrainian people and to attend the YES Conference on the third anniversary of the full-scale Russian invasion.,2025-02-21,2025-02-25,APPG on Ukraine,YES Foundation,False,"Raffingers Llp Unit, 19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",Monetary,Attendance at the YES Conference in Kyiv,92.11,True,https://interests-api.parliament.uk/api/v1/Interests/12112,,,Kyivstar,False,"53 Degtyarivska St, Kiev, Kyiv City, 03113, Ukraine",In kind,Dinner and briefing in Kyiv with delegation,50.00,True,,,Zhytomyr Administration,False,"25 Mala Berdichivska str., Zhytomyr, Ukraine, 10014",In kind,Transport and buffet lunch,25.00,True,UK Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth, PO6 3BL",In kind,Bus transport in Kyiv and Lviv,25.86,True,Bulldog Political Consulting,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Dinner in Lviv,86.20,True
12120,International visit to Ukraine between 18 February 2025 and 28 March 2025,,2025-03-31,2025-03-31,,Visits outside the UK,5354,Cameron Thomas,Ukraine,,"Support, aid, and to highlight areas that have been devastated by the war.",2025-02-18,2025-03-28,APPG Ukraine,Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth P06 3BL",In kind,Transportation £17.24,17.24,True,https://interests-api.parliament.uk/api/v1/Interests/12120,,,Zhytomyr Administration,False,"Public service and Government, Bud 1 Kimn, 406, Vul. Lesi Ukrainky.  Zhytomyr",In kind,Day trip £25.00,25.00,True,,,Kyivstar,False,"03113, m. Kyiv, vul. Dehtiarivska, 53",In kind,Meal £50.00,50.00,True,Yes Foundation,False,"01601, Ukraine, Кyiv, Shovkovychna Street, 42-44",In kind,Conference £150,150.00,True,,,,,,,
12100,International visit to Mexico between 10 March 2025 and 14 March 2025,,2025-03-27,2025-03-27,,Visits outside the UK,146,Barry Gardiner,Mexico,Mexico,Keynote speech at Mexican Conservation Caucus,2025-03-10,2025-03-14,International Conservation,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Flights (£2445.32) and accommodation (£354.87),2800.19,True,https://interests-api.parliament.uk/api/v1/Interests/12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
