ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link_1
8960,,"Valary Management Limited - £2,500.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Paul Holmes,4803,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,Valary Management Limited,"Stratford Road, Warwick CV34 6RE",Company,Valary Management Limited,,13643603,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8960
10355,,"Frank Julian Brookes - £1,000.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Charlie Maynard,5325,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,1000.00,,,,True,Frank Julian Brookes,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10355
8693,,"Rocktel Services Ltd - £8,000.00",2024-07-31,2024-08-04,,Donations and other support (including loans) for activities as an MP,Ben Coleman,5344,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,8000.00,,,,True,Rocktel Services Ltd,"Ellisa Motors Ltd T/A Budgen Motors, Featherbed Lane, Shrewsbury, Shropshire SY1 4NN",Company,Rocktel Services Ltd,,04120606,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8693
8435,,"89Up Ltd - £2,900.00",2024-07-31,2024-08-04,,Donations and other support (including loans) for activities as an MP,Blair McDougall,5076,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2900.00,,,,True,89Up Ltd,"1st Floor, 66-68 Pentonville Road, London N1 9PR.",Company,89Up Ltd,,06886828,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8435
7388,,"Stellar Entertainment Development Limited - £2,500.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Zöe Franklin,5313,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,InKind,Payment of office costs (monthly),2500.00,,,,True,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7388
7390,,"Stellar Entertainment Development Limited - £1,920.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Zöe Franklin,5313,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,InKind,Payment of office costs (monthly),1920.00,,,,True,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7390
8714,,"Cressida Pollock and Danny Luhde-Thompson - £10,000.00",2024-07-31,2024-08-04,,Donations and other support (including loans) for activities as an MP,Laura Kyrke-Smith,5341,(b) Any other support not included in Category 2(a),Cash,for my election campaign,10000.00,16/04/2024,16/04/2024,,True,Cressida Pollock and Danny Luhde-Thompson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8714
8913,,"Unison Labour Link - £4,500.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Graeme Downie,5275,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4500.00,,,,True,Unison Labour Link,"14 West Campbell Street, Glasgow G2 6RX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8913
8360,,"UNISON - £1,000.00",2024-07-30,2024-08-04,,Donations and other support (including loans) for activities as an MP,Laurence Turner,5234,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,1000.00,,,,True,UNISON,"130 Euston Road, London, NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8360
7500,,"Graham Beevers - £2,000.00",2024-07-25,2024-08-04,,Donations and other support (including loans) for activities as an MP,Andrew Lewin,5061,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support my parliamentary campaign,2000.00,,,,True,Graham Beevers,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7500
8322,,"Matthew and Katie Gearing - £2,500.00",2024-07-30,2024-08-04,,Donations and other support (including loans) for activities as an MP,Dr Danny Chambers,5304,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for general election funding,2500.00,,,,True,Matthew and Katie Gearing,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8322
8659,,"Mr C Anderson - £10,000.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Ian Roome,5138,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,donation towards my election campaign,10000.00,,,,True,Mr C Anderson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8659
8040,,"Labour Campaign for International Development - £2,000.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Kirsty McNeill,5114,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Labour Campaign for International Development,"c/o The Labour Party, 20 Rushworth Street, London, SE1 0SS",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8040
7494,,Welwyn Hatfield Labour Council Group - £800.00,2024-07-25,2024-08-04,,Donations and other support (including loans) for activities as an MP,Andrew Lewin,5061,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support the local election campaign and parliamentary campaign,800.00,,,,True,Welwyn Hatfield Labour Council Group,"Welwyn Hatfield Borough Council Offices
The Campus
Welwyn Garden City
Hertfordshire
AL8 6AE",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7494
10241,,"Community Union - £5,000.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Mr Bayo Alaba,5097,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Campaign support,5000.00,,,,True,Community Union,"465c Caledonian Road, London N7 9GX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10241
9291,,"Daventry & South Northamptonshire Conservative Association Patrons' Club - £4,200.00",2024-08-02,2024-08-04,,Donations and other support (including loans) for activities as an MP,Sarah Bool,5355,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my 2024 General Election Fighting Fund,4200.00,,,,True,Daventry & South Northamptonshire Conservative Association Patrons' Club,"37 Winston Close, Nether Heyford, Northampton NN7 3JX",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9291
9976,,"Immensa Management Ltd - £2,500.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Victoria Collins,5201,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,Immensa Management Ltd,"154 2nd Floor, Bishopsgate, London EC2M 4LN",Company,Immensa Management Ltd,,9116498,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/9976
9657,,"Bridget Fox - £2,000.00",2024-08-02,2024-08-04,,Donations and other support (including loans) for activities as an MP,Lisa Smart,5070,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my general election campaign,2000.00,,,,True,Bridget Fox,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9657
9641,,"Adam Management Holdings Limited - £5,000.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Lisa Smart,5070,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my general election campaign,5000.00,,,,True,Adam Management Holdings Limited,"Suite 52, Technology Drive, Batley WF17 6ER",Company,Adam Management Holdings Limited,,13453522,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/9641
9082,,"Glyn Hopkin Holdings Ltd - £11,000.00",2024-08-01,2024-08-04,,Donations and other support (including loans) for activities as an MP,Mr Richard Holden,4813,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,11000.00,,,,True,Glyn Hopkin Holdings Ltd,"6th Floor 2 London Wall Place, London  EC2Y 5AU",Company,Glyn Hopkin Holdings Ltd,,09593994,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/9082
9992,,"Tronos Ltd - £10,200.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Clive Jones,5207,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",10200.00,,,,False,Tronos Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,Tronos Ltd,,00309498,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/9992
9998,,"RN trustees Ltd - £8,400.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Clive Jones,5207,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",8400.00,,,,False,RN trustees Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,RN trustees Ltd,,10821008,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/9998
10087,,"UNISON - £4,800.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Johanna Baxter,5063,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4800.00,,,,True,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10087
10094,,"Mark Henry Glover - £7,500.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Johanna Baxter,5063,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,InKind,Provision of one part time member of staff for administrative support during the campaign,7500.00,,,,True,Mark Henry Glover,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10094
10110,,"Cherie Robertson - £2,000.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Jess Brown-Fuller,5335,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Cherie Robertson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10110
10072,,Daniel Gallagher - £600.00,2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Sarah Green,4918,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my re-election campaign,600.00,,,,True,Daniel Gallagher,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10072
10068,,"Philip Dudderidge - £1,000.00",2024-08-04,2024-08-04,,Donations and other support (including loans) for activities as an MP,Sarah Green,4918,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my re-election campaign,1000.00,,,,True,Philip Dudderidge,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10068
